Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
46,3,0,2,1034,1,18,1,3,1,0,86,3,3,0,3,1,10527,0,8984,5,0,11,3,4,0,28,3,2,2,2,1,2.0
46,3,0,3,566,1,7,2,3,4,1,75,3,3,4,3,0,10845,0,24208,6,0,13,3,2,1,13,3,3,8,7,0,7.0
46,3,0,3,430,1,1,4,3,4,1,40,3,5,5,4,0,19627,1,21445,9,0,17,3,4,2,23,0,3,2,2,2,2.0
46,3,0,3,1003,1,8,4,1,4,0,74,2,2,6,1,0,4615,3,21029,8,1,23,4,1,3,19,2,3,16,13,1,7.0
46,3,0,3,406,2,3,1,2,1,1,52,3,4,3,3,1,17465,1,15596,3,0,12,3,4,1,23,3,3,12,9,4,9.0
46,3,0,3,1402,2,2,3,2,3,0,69,3,4,3,1,1,17048,1,24097,8,0,23,4,1,0,28,2,3,26,15,15,9.0
46,3,0,3,1450,1,15,2,1,4,1,52,3,5,5,2,1,19081,1,10849,5,0,11,3,1,1,25,2,3,4,2,0,3.0
46,3,0,3,150,1,2,4,5,4,1,60,3,2,4,4,0,7379,2,17433,2,0,11,3,3,1,12,3,2,6,3,1,4.0
46,3,0,3,168,2,4,2,2,4,0,33,2,5,3,2,1,18789,1,9946,2,0,14,3,3,1,26,2,3,11,4,0,8.0
46,3,0,3,991,0,1,2,1,4,0,44,3,1,1,1,2,3423,3,22957,6,0,12,3,3,0,10,3,4,7,6,5,7.0
46,3,1,3,377,2,9,3,2,1,1,52,3,3,7,4,0,10096,0,15986,4,0,11,3,1,1,28,1,4,7,7,4,3.0
46,3,0,3,228,2,3,3,1,3,0,51,3,4,3,2,1,16606,1,11380,8,0,12,3,4,1,23,2,4,13,12,5,1.0
46,3,0,3,563,2,1,4,1,4,1,56,4,4,3,1,2,17567,1,3156,1,0,15,3,2,0,27,5,1,26,0,0,12.0
46,3,0,3,717,1,13,4,1,3,1,34,3,2,0,2,2,5562,2,9697,6,0,14,3,4,0,19,3,3,10,7,0,9.0
46,3,0,3,1277,2,2,3,1,3,1,74,3,3,7,4,0,10368,0,5596,4,1,12,3,2,1,13,5,2,10,6,0,3.0
46,3,0,3,734,1,2,4,3,3,1,46,3,5,5,4,0,19328,1,14218,7,1,17,3,3,1,24,3,3,2,1,2,2.0
46,3,0,0,849,2,26,2,1,2,1,98,2,2,7,2,2,7991,2,25166,8,0,15,3,3,0,6,3,3,2,2,2,2.0
46,3,1,3,261,1,21,2,3,4,0,66,3,2,0,2,1,8926,2,10842,4,0,22,4,4,1,13,2,4,9,7,3,7.0
46,3,0,3,706,1,2,2,1,4,1,82,3,3,4,4,0,8578,2,19989,3,0,14,3,3,1,12,4,2,9,8,4,7.0
46,3,0,3,1319,2,3,3,5,1,0,45,4,4,7,1,0,13225,0,7739,2,0,12,3,4,1,25,5,3,19,17,2,8.0
46,3,1,3,1254,2,10,3,1,3,0,64,3,3,7,2,1,7314,2,14011,5,0,21,4,3,3,14,2,3,8,7,0,7.0
47,3,1,0,666,1,29,4,1,1,1,88,3,3,3,2,1,11849,0,10268,1,1,12,3,4,1,10,2,2,10,7,9,9.0
47,3,0,3,1482,1,5,5,1,4,1,42,3,5,5,3,1,18300,1,16375,4,0,11,3,2,1,21,2,3,3,2,1,1.0
47,3,0,2,1309,2,4,1,3,2,1,99,3,2,8,3,2,2976,3,25751,3,0,19,3,1,0,5,3,3,0,0,0,0.0
47,3,0,3,983,1,2,2,3,1,0,65,3,2,4,4,0,5070,2,7389,5,0,13,3,3,3,20,2,3,5,0,0,4.0
47,3,0,3,703,2,14,4,2,4,1,42,3,2,7,1,2,4960,3,11825,2,0,12,3,4,0,20,2,3,7,7,1,7.0
47,3,0,2,217,2,3,3,3,4,0,49,3,4,7,3,0,13770,0,10225,9,1,12,3,4,2,28,2,2,22,2,11,13.0
47,3,1,2,719,2,27,2,1,2,0,77,4,2,7,3,2,6397,2,10339,4,1,12,3,4,0,8,2,3,5,4,1,3.0
47,3,0,3,202,1,2,2,4,3,0,33,3,4,3,4,1,16752,1,12982,1,1,11,3,3,1,26,3,2,26,14,3,0.0
47,3,0,3,249,2,2,2,2,3,0,35,3,2,7,4,1,4537,3,17783,0,1,22,4,1,1,8,2,3,7,6,7,7.0
47,3,0,3,1454,2,2,4,1,4,0,65,2,1,8,4,2,3294,3,13137,1,1,18,3,1,0,3,3,2,3,2,1,2.0
47,3,0,2,1379,1,16,4,3,3,1,64,4,2,4,3,0,5067,2,6759,1,1,19,3,3,0,20,3,4,19,10,2,7.0
47,3,0,3,955,2,4,2,1,4,0,83,3,2,7,4,2,4163,3,8571,1,1,17,3,3,0,9,0,3,9,0,0,7.0
47,3,0,3,465,1,1,3,5,1,1,74,3,1,6,4,1,3420,3,10205,7,0,12,3,3,1,17,2,2,6,5,1,2.0
47,3,0,3,359,1,2,4,3,1,0,82,3,4,5,3,1,17169,1,26703,3,0,19,3,2,2,26,2,4,20,17,5,6.0
47,3,0,3,571,2,14,3,3,3,0,78,3,2,7,3,1,4591,3,24200,3,1,17,3,3,1,11,4,2,5,4,1,2.0
47,3,0,3,1176,0,26,4,1,4,0,98,3,5,3,3,1,19658,1,5220,3,0,11,3,3,1,27,2,3,5,2,1,0.0
47,3,0,3,1225,2,2,4,1,2,0,47,4,4,3,2,0,15972,1,21086,6,0,14,3,3,3,29,2,3,3,2,1,2.0
47,3,1,2,1093,2,9,3,1,3,1,82,1,4,7,3,1,12936,0,24164,7,0,11,3,3,0,25,3,1,23,5,14,10.0
47,3,0,0,543,2,2,4,2,3,1,87,3,2,7,2,1,4978,3,3536,7,0,11,3,4,1,4,3,1,1,0,0,0.0
47,3,0,3,1001,1,4,3,1,3,0,92,2,3,4,2,0,10333,0,19271,8,1,12,3,3,1,28,4,3,22,11,14,10.0
47,3,0,3,207,1,9,4,1,2,0,64,3,1,2,3,2,2105,3,5411,4,0,12,3,3,0,7,2,3,2,2,2,0.0
47,3,0,0,1169,1,14,4,5,3,1,64,3,2,6,2,1,5467,2,2125,8,0,18,3,3,1,16,4,4,8,7,1,7.0
47,3,0,3,1180,1,25,3,3,1,1,84,3,3,0,3,2,8633,2,13084,2,0,23,4,2,0,25,3,3,17,14,12,11.0
47,3,0,0,1162,1,1,1,3,3,0,98,3,3,5,2,1,11957,0,17231,0,0,18,3,1,2,14,3,1,13,8,5,12.0
48,3,1,3,626,1,1,2,1,1,1,98,2,3,2,3,2,5381,2,19294,9,1,13,3,4,0,23,2,3,1,0,0,0.0
48,3,0,3,530,2,29,1,3,1,0,91,3,3,3,3,1,12504,0,23978,3,0,21,4,2,1,15,3,1,0,0,0,0.0
48,3,0,3,163,2,2,5,2,2,0,37,3,2,7,4,1,4051,3,19658,2,0,14,3,1,1,14,2,3,9,7,6,7.0
48,3,0,3,1236,1,1,4,1,4,0,40,2,4,3,1,1,15402,1,17997,7,0,11,3,1,1,21,3,1,3,2,0,2.0
48,3,0,3,817,2,2,1,2,2,1,56,4,2,7,2,1,8120,2,18597,3,0,12,3,4,0,12,3,3,2,2,2,2.0
48,3,0,3,1469,1,20,4,3,4,1,51,3,1,6,3,1,2259,3,5543,4,0,17,3,1,2,13,2,2,0,0,0,0.0
48,3,0,3,277,1,6,3,1,1,1,97,2,2,0,3,2,4240,3,13119,2,0,13,3,4,0,19,0,3,2,2,2,2.0
48,3,0,3,1355,1,4,4,1,3,1,78,2,3,0,3,2,10999,0,22245,7,0,14,3,2,0,27,3,3,15,11,4,8.0
48,3,0,0,1262,1,1,4,3,1,1,35,4,4,3,4,2,16885,1,16154,2,0,22,4,3,0,27,3,2,5,4,2,1.0
48,3,0,3,969,1,2,2,5,4,1,76,4,1,2,2,2,2559,3,16620,5,0,11,3,3,0,7,4,2,1,0,0,0.0
48,3,0,3,715,1,1,3,1,4,1,76,2,5,5,4,2,18265,1,8733,6,0,12,3,3,0,25,3,4,1,0,0,0.0
48,3,0,3,855,1,4,3,1,4,1,54,3,3,4,4,2,7898,2,18706,1,0,11,3,3,0,11,2,3,10,9,0,8.0
48,3,0,3,1221,2,7,3,2,3,1,96,3,2,7,1,0,5486,2,24795,4,0,11,3,1,3,15,3,3,2,2,2,2.0
48,3,0,3,492,2,16,4,1,3,0,96,3,2,7,3,0,6439,2,13693,8,0,14,3,3,1,18,2,3,8,7,7,7.0
48,3,0,3,1108,1,15,4,4,3,0,65,3,1,6,1,1,2367,3,16530,8,0,12,3,4,1,10,3,2,8,2,7,6.0
48,3,0,2,365,1,4,5,3,3,1,89,2,4,3,4,1,15202,1,5602,2,0,25,4,2,1,23,3,3,2,2,2,2.0
48,3,1,2,708,2,7,2,3,4,0,95,3,1,8,3,1,2655,3,11740,2,1,11,3,3,2,19,3,3,9,7,7,7.0
48,3,0,3,1224,1,10,3,1,4,1,91,2,5,5,2,1,19665,1,13583,4,0,12,3,4,0,29,3,3,22,10,12,9.0
48,3,0,2,117,1,22,3,3,4,0,58,3,4,3,4,0,17174,1,2437,3,0,11,3,2,1,24,3,3,22,17,4,7.0
49,3,0,2,279,1,8,1,1,3,1,61,2,2,6,2,1,5130,2,24907,1,0,23,4,4,1,10,3,3,10,7,1,7.0
49,3,0,3,470,1,20,4,3,3,0,96,3,2,4,1,1,6567,2,5549,1,0,14,3,3,0,16,2,2,15,11,5,11.0
49,3,0,0,1002,1,18,4,1,4,1,92,3,2,4,4,0,6804,2,23793,1,1,15,3,1,2,7,0,3,7,7,1,7.0
49,3,0,2,636,1,10,4,1,3,0,35,3,5,5,1,2,18665,1,25594,9,1,11,3,4,0,22,4,3,3,2,1,2.0
49,3,0,3,1091,1,1,2,5,3,0,90,2,4,0,3,2,13964,0,17810,7,1,12,3,4,0,25,2,3,7,1,0,7.0
49,3,0,3,1261,1,7,3,4,2,1,31,2,3,0,3,2,10965,0,12066,8,0,24,4,3,0,26,2,3,5,2,0,0.0
49,3,0,3,1245,1,18,4,1,4,1,58,2,5,5,3,0,19502,1,2125,1,1,17,3,3,1,31,5,3,31,9,0,9.0
49,3,1,3,1184,2,11,3,2,3,0,43,3,3,7,4,1,7654,2,5860,1,0,18,3,1,2,9,3,4,9,8,7,7.0
49,3,0,3,1418,1,1,3,5,3,0,36,3,1,6,1,1,3580,3,10554,2,0,16,3,2,1,7,2,3,4,2,0,2.0
49,3,0,3,527,1,8,2,4,1,0,51,3,3,2,2,1,7403,2,22477,4,0,11,3,3,1,29,3,2,26,9,1,7.0
49,3,0,3,174,2,8,4,5,4,1,56,2,4,7,2,1,13120,0,11879,6,0,17,3,2,1,22,3,3,9,8,2,3.0
49,3,0,3,1098,1,4,2,3,1,1,85,2,5,3,3,1,18711,1,12124,2,0,13,3,3,1,23,2,4,1,0,0,0.0
49,3,1,2,1475,1,28,2,1,1,1,97,2,2,2,1,2,4284,3,22710,3,0,20,4,1,0,20,2,3,4,3,1,3.0
49,3,0,3,1495,1,5,4,5,1,1,96,3,2,0,3,1,6651,2,21534,2,0,14,3,2,1,20,0,2,3,2,1,2.0
49,3,0,3,1490,1,7,4,1,3,1,35,3,3,0,2,0,10466,0,20948,3,0,14,3,2,2,29,3,3,8,7,0,7.0
49,3,0,3,271,1,3,2,3,3,0,43,2,2,2,1,1,4789,3,23070,4,0,25,4,1,1,10,3,3,3,2,1,2.0
49,3,0,3,722,1,25,4,1,3,0,84,3,1,2,1,1,3211,3,22102,1,0,14,3,4,1,10,3,2,9,6,1,4.0
49,3,0,3,301,1,22,4,4,1,0,72,3,4,5,2,1,16413,1,3498,3,0,16,3,2,2,27,2,3,4,2,1,2.0
49,3,0,3,465,1,6,1,1,3,0,41,2,4,0,3,1,13966,0,11652,2,1,19,3,2,1,30,3,3,15,11,2,12.0
49,3,0,3,464,1,16,3,3,4,0,74,3,1,2,1,0,2587,3,24941,4,1,16,3,2,1,17,2,2,2,2,2,2.0
49,3,0,3,809,1,1,3,1,3,1,36,3,4,3,3,2,15379,1,22384,4,0,14,3,1,0,23,2,3,8,7,0,0.0
49,3,0,3,1313,2,11,4,2,4,0,80,3,2,7,4,2,4507,3,8191,3,0,12,3,3,0,8,1,4,5,1,0,4.0
49,3,0,2,1064,1,2,1,1,2,1,42,3,5,5,4,1,19161,1,13738,3,0,15,3,4,0,28,3,3,5,4,4,3.0
49,3,0,2,1023,2,2,3,3,4,1,63,2,2,7,2,1,5390,2,13243,2,0,14,3,4,0,17,3,2,9,6,0,8.0
49,3,0,2,1023,2,2,3,3,4,1,63,2,2,7,2,1,5390,2,13243,2,0,14,3,4,0,17,3,2,9,6,0,8.0
50,3,1,3,869,2,3,2,2,1,1,86,2,1,8,3,1,2683,3,3810,1,1,14,3,3,0,3,2,3,3,2,0,2.0
50,3,0,3,989,1,7,2,3,2,0,43,2,5,5,3,0,18740,1,16701,5,1,12,3,4,1,29,2,2,27,3,13,8.0
50,3,0,2,1115,1,1,3,1,1,0,73,3,5,5,2,1,18172,1,9755,3,1,19,3,1,0,28,1,2,8,3,0,7.0
50,3,0,2,809,2,12,3,2,3,0,77,3,3,7,4,2,9208,2,6645,4,0,11,3,4,0,16,3,3,2,2,2,1.0
50,3,0,3,1452,1,11,3,1,3,0,53,3,5,3,2,2,19926,1,17053,3,0,15,3,2,0,21,5,3,5,4,4,4.0
50,3,0,3,328,1,1,3,3,3,1,86,2,1,2,3,1,3690,3,3425,2,0,15,3,4,1,5,2,2,3,2,0,2.0
50,3,0,3,854,2,1,4,3,4,0,68,3,5,3,4,0,19517,1,24118,3,0,11,3,3,1,32,3,2,7,0,0,6.0
50,3,0,3,797,1,4,1,1,1,1,96,3,5,5,2,0,19144,1,15815,3,0,14,3,1,2,28,4,2,10,4,1,6.0
50,3,0,3,1046,1,10,3,5,4,1,100,2,3,0,4,2,10496,0,2755,6,0,15,3,4,0,20,2,3,4,3,1,3.0
50,3,0,3,1099,1,29,4,1,2,1,88,2,4,3,3,1,17046,1,9314,0,0,15,3,2,1,28,2,3,27,10,15,7.0
50,3,0,2,1246,0,3,3,3,1,1,99,3,5,3,2,1,18200,1,7999,1,0,11,3,3,1,32,2,3,32,5,10,7.0
50,3,0,3,1207,1,28,1,3,4,1,74,4,1,2,3,1,3221,3,3297,1,1,11,3,3,3,20,3,3,20,8,3,8.0
50,3,1,2,562,2,8,2,5,2,1,50,3,2,7,3,1,6796,2,23452,3,1,14,3,1,1,18,4,3,4,3,1,3.0
50,3,0,3,316,2,8,4,2,4,1,54,3,1,8,2,1,3875,3,9983,7,0,15,3,4,1,4,2,3,2,2,2,2.0
50,3,0,3,691,1,2,3,3,3,1,64,3,4,5,3,1,17639,1,6881,5,0,16,3,4,0,30,3,3,4,3,0,3.0
50,3,0,0,881,1,2,4,1,1,1,98,3,4,3,1,0,17924,1,4544,1,0,11,3,4,1,31,3,3,31,6,14,7.0
50,3,0,3,1126,1,1,2,3,4,1,66,3,4,5,4,0,17399,1,6615,9,0,22,4,3,1,32,1,2,5,4,1,3.0
50,3,0,3,939,1,24,3,1,4,1,95,3,4,4,3,1,13973,0,4161,3,1,18,3,4,1,22,2,3,12,11,1,5.0
50,3,0,3,804,1,9,3,1,1,1,64,3,1,2,4,1,2380,3,20165,4,0,18,3,2,0,8,5,3,1,0,0,0.0
50,3,0,0,145,2,1,3,1,4,0,95,3,2,7,3,1,6347,2,24920,0,0,12,3,1,1,19,3,3,18,7,0,13.0
50,3,0,3,1464,1,2,4,3,2,1,62,3,5,5,3,1,19237,1,12853,2,1,11,3,4,1,29,2,2,8,1,7,7.0
50,3,1,2,959,2,1,4,4,4,1,81,3,2,7,3,2,4728,3,17251,3,1,14,3,4,0,5,4,3,0,0,0,0.0
50,3,0,2,1421,1,2,3,3,4,0,30,3,4,3,1,1,17856,1,9490,2,0,22,4,3,1,32,3,3,2,2,2,2.0
50,3,0,3,1322,1,28,3,1,4,0,43,3,4,5,1,1,16880,1,22422,4,1,11,3,2,0,25,2,3,3,2,1,2.0
50,3,0,2,333,1,22,5,3,3,1,88,1,4,5,4,2,14411,0,24450,1,1,13,3,4,0,32,2,3,32,6,13,9.0
50,3,0,3,264,2,9,3,2,3,1,59,3,5,3,3,1,19331,1,19519,4,1,16,3,3,1,27,2,3,1,0,0,0.0
50,3,0,2,1234,1,20,5,3,2,1,41,3,4,0,3,1,11245,0,20689,2,1,15,3,3,1,32,3,3,30,8,12,13.0
50,3,0,3,813,1,17,5,1,4,0,50,2,3,5,1,0,13269,0,21981,5,0,15,3,3,3,19,3,3,14,11,1,11.0
50,3,1,2,878,2,1,4,1,2,1,94,3,2,7,3,0,6728,2,14255,7,0,12,3,4,2,12,3,3,6,3,0,1.0
50,3,1,3,410,2,28,3,2,4,1,39,2,3,7,1,0,10854,0,16586,4,1,13,3,2,1,20,3,3,3,2,2,0.0
50,3,1,3,410,2,28,3,2,4,1,39,2,3,7,1,0,10854,0,16586,4,1,13,3,2,1,20,3,3,3,2,2,0.0
51,3,0,3,432,1,9,4,1,4,1,96,3,1,2,4,1,2075,3,18725,3,0,23,4,2,2,10,4,3,4,2,0,3.0
51,3,0,3,632,2,21,4,2,3,1,71,3,2,7,4,2,5441,2,8423,0,1,22,4,4,0,11,2,1,10,7,1,0.0
51,3,0,2,1456,1,1,4,3,1,0,30,2,3,0,1,2,7484,2,25796,3,0,20,4,3,0,23,1,2,13,12,12,8.0
51,3,0,3,684,1,6,3,1,1,1,51,3,5,5,3,2,19537,1,6462,7,0,13,3,3,0,23,5,3,20,18,15,15.0
51,3,1,2,1150,1,8,4,1,1,1,53,1,3,4,4,2,10650,0,25150,2,0,15,3,4,0,18,2,3,4,2,0,3.0
51,3,0,3,1169,1,7,4,3,2,1,34,2,2,4,3,1,6132,2,13983,2,0,17,3,3,0,10,2,3,1,0,0,0.0
51,3,0,3,313,1,3,3,3,4,0,98,3,4,0,2,2,13734,0,7192,3,0,18,3,3,0,21,6,3,7,7,1,0.0
51,3,0,3,1469,1,8,4,1,2,1,81,2,3,5,2,1,12490,0,15736,5,0,16,3,4,2,16,5,1,10,9,4,7.0
51,3,0,3,1302,1,2,3,3,4,1,84,1,2,4,2,0,5482,2,16321,5,0,18,3,4,1,13,3,3,4,1,1,2.0
51,3,0,3,1178,2,14,2,1,3,0,87,3,2,7,4,1,4936,3,14862,4,0,11,3,3,1,18,2,2,7,7,0,7.0
51,3,0,3,1318,2,26,4,2,1,0,66,3,4,3,3,1,16307,1,5594,2,0,14,3,3,1,29,2,2,20,6,4,17.0
51,3,1,3,1323,1,4,4,1,1,1,34,3,1,6,3,1,2461,3,10332,9,1,12,3,3,3,18,2,4,10,0,2,7.0
51,3,0,2,237,2,9,3,1,4,1,83,3,5,3,2,0,19847,1,19196,4,1,24,4,1,1,31,5,2,29,10,11,10.0
51,3,0,2,968,1,6,2,3,2,0,40,2,1,2,3,2,2838,3,4257,0,0,14,3,2,0,8,6,2,7,0,7,7.0
51,3,0,3,770,0,5,3,1,3,1,84,3,4,3,2,0,14026,0,17588,1,1,11,3,2,1,33,2,3,33,9,0,10.0
51,3,0,3,1405,1,11,2,5,4,0,82,2,4,4,2,2,13142,0,24439,3,0,16,3,2,0,29,1,2,5,2,0,3.0
51,3,0,2,541,2,2,3,2,2,1,52,3,3,7,2,1,10596,0,15395,2,0,11,3,2,0,14,5,3,4,2,3,2.0
51,3,0,3,942,1,3,3,5,1,0,53,3,3,3,3,1,13116,0,22984,2,0,11,3,4,0,15,2,3,2,2,2,2.0
52,3,0,3,699,1,1,4,1,3,1,65,2,5,3,3,1,19999,1,5678,0,0,14,3,1,1,34,5,3,33,18,11,9.0
52,3,0,3,1323,1,2,3,1,3,0,89,2,1,2,4,2,3212,3,3300,7,0,15,3,2,0,6,3,2,2,2,2,2.0
52,3,0,0,771,2,2,4,1,1,1,79,2,5,3,3,2,19068,1,21030,1,1,18,3,4,0,33,2,4,33,7,15,12.0
52,3,1,3,723,1,8,4,3,3,1,85,2,2,6,2,1,4941,3,17747,2,0,15,3,1,0,11,3,2,8,2,7,7.0
52,3,0,3,1490,1,4,2,1,4,0,30,3,4,3,4,1,16555,1,10310,2,0,13,3,4,0,31,2,1,5,2,1,4.0
52,3,0,3,956,1,6,2,5,4,1,78,3,2,6,1,0,5577,2,22087,3,1,12,3,2,2,18,3,3,10,9,6,9.0
52,3,0,3,621,2,3,4,2,3,1,31,2,4,3,1,1,16856,1,10084,1,0,11,3,1,0,34,3,4,34,6,1,16.0
52,3,0,0,715,1,19,4,3,4,1,41,3,1,6,4,1,4258,3,26589,0,0,18,3,1,1,5,3,3,4,3,1,2.0
52,3,0,3,1325,1,11,4,1,4,0,82,3,2,2,3,1,3149,3,21821,8,0,20,4,2,1,9,3,3,5,2,1,4.0
52,3,0,2,890,1,25,4,3,3,0,81,2,4,4,4,1,13826,0,19028,3,0,22,4,3,0,31,3,3,9,8,0,0.0
52,3,0,3,1053,1,1,2,1,4,1,70,3,4,3,4,1,17099,1,13829,2,0,15,3,2,1,26,2,2,9,8,7,8.0
52,3,1,3,266,2,2,1,2,1,0,57,1,5,3,4,1,19845,1,25846,1,0,15,3,4,1,33,3,3,32,14,6,9.0
52,3,0,3,994,1,7,4,1,2,1,87,3,3,0,2,2,10445,0,15322,7,0,19,3,4,0,18,4,3,8,6,4,0.0
52,3,1,3,1030,2,5,3,1,2,1,64,3,3,7,2,2,8446,2,21534,9,1,19,3,3,0,10,2,2,8,7,7,7.0
52,3,0,2,322,1,28,2,3,4,0,59,4,4,4,3,1,13247,0,9731,2,1,11,3,2,1,24,3,2,5,3,0,2.0
52,3,0,3,258,1,8,4,4,3,0,54,3,1,2,1,1,2950,3,17363,9,0,13,3,3,0,12,2,1,5,4,0,4.0
52,3,0,0,585,2,29,4,1,1,1,40,3,1,8,4,0,3482,3,19788,2,0,15,3,2,2,16,3,2,9,8,0,0.0
53,3,0,3,1219,2,2,4,1,1,0,78,2,4,3,4,1,15427,1,22021,2,0,16,3,3,0,31,3,3,25,8,3,7.0
53,3,0,3,1436,2,6,2,2,2,1,34,3,2,8,3,1,2306,3,16047,2,1,20,4,4,1,13,3,1,7,7,4,5.0
53,3,0,3,1084,1,13,2,3,4,0,57,4,2,4,1,0,4450,3,26250,1,0,11,3,3,2,5,3,3,4,2,1,3.0
53,3,0,3,1070,1,3,4,3,3,1,45,3,4,5,3,1,17584,1,21016,3,1,16,3,4,3,21,5,2,5,3,1,3.0
53,3,0,3,238,2,1,1,3,4,0,34,3,2,7,1,2,8381,2,7507,7,0,20,4,4,0,18,2,4,14,7,8,10.0
53,3,0,3,970,1,7,3,1,3,1,59,4,4,5,3,1,14814,0,13514,3,0,19,3,3,0,32,3,3,5,1,1,3.0
53,3,0,3,346,1,6,3,1,4,1,86,3,2,2,4,2,2450,3,10919,2,0,17,3,4,0,19,4,3,2,2,2,2.0
53,3,0,3,661,2,7,2,2,1,0,78,2,3,7,4,1,10934,0,20715,7,1,18,3,4,1,35,3,3,5,2,0,4.0
53,3,0,3,868,2,8,3,2,1,1,73,3,4,7,4,1,11836,0,22789,5,0,14,3,3,1,28,3,3,2,0,2,2.0
53,3,0,3,102,1,23,4,1,4,0,72,3,4,5,4,2,14275,0,20206,6,0,18,3,3,0,33,0,3,12,9,3,8.0
53,3,0,3,1376,2,2,2,3,3,1,45,3,4,3,3,0,14852,0,13938,6,0,13,3,3,1,22,3,4,17,13,15,2.0
53,3,0,2,124,2,2,3,2,3,0,38,2,3,7,2,1,7525,2,23537,2,0,12,3,1,1,30,2,3,15,7,6,12.0
53,3,0,3,1223,1,7,2,3,4,0,50,3,5,3,3,0,18606,1,18640,3,0,18,3,2,1,26,6,3,7,7,4,7.0
53,3,0,3,447,1,2,3,3,4,1,39,4,4,5,2,2,16598,1,19764,4,0,12,3,2,0,35,2,2,9,8,8,8.0
53,3,1,3,607,1,2,5,5,3,0,78,2,3,4,4,1,10169,0,14618,0,0,16,3,2,1,34,4,3,33,7,1,9.0
53,3,0,3,1395,1,24,4,3,2,1,48,4,3,0,4,1,7005,2,3458,3,0,15,3,3,0,11,2,3,4,3,1,2.0
53,3,0,0,661,1,1,4,3,1,0,60,2,4,4,3,1,12965,0,22308,4,1,20,4,4,3,27,2,2,3,2,0,2.0
53,3,1,3,1168,2,24,4,1,1,1,66,3,3,7,1,2,10448,0,5843,6,1,13,3,2,0,15,2,2,2,2,2,2.0
54,3,0,3,1217,1,2,4,5,1,0,60,3,3,5,3,1,13549,0,24001,9,0,12,3,1,1,16,5,1,4,3,0,3.0
54,3,0,0,142,0,26,3,0,4,0,30,4,4,3,4,2,17328,1,13871,2,1,12,3,3,0,23,3,3,5,3,4,4.0
54,3,0,3,1147,2,3,3,2,4,0,52,3,2,7,1,1,5940,2,17011,2,0,14,3,4,1,16,4,3,6,2,0,5.0
54,3,0,2,928,1,20,4,1,4,0,31,3,2,6,3,2,4869,3,16885,3,0,12,3,4,0,20,4,2,4,3,0,3.0
54,3,0,3,821,1,5,2,3,1,1,86,3,5,5,1,1,19406,1,8509,4,0,11,3,3,1,24,4,2,4,2,1,2.0
54,3,0,3,548,1,8,4,1,3,0,42,3,2,2,3,2,3780,3,23428,7,0,11,3,3,0,19,3,3,1,0,0,0.0
54,3,0,3,397,0,19,4,3,3,1,88,3,3,1,2,1,10725,0,6729,2,0,15,3,3,1,16,1,4,9,7,7,1.0
54,3,0,3,376,1,19,4,3,4,0,95,3,2,4,1,0,5485,2,22670,9,1,11,3,2,2,9,4,3,5,3,1,4.0
54,3,0,3,1441,1,17,3,5,3,0,56,3,3,4,3,1,10739,0,13943,8,0,11,3,3,1,22,2,3,10,7,0,8.0
54,3,0,3,1082,2,2,4,1,3,0,41,2,3,7,3,1,10686,0,8392,6,0,11,3,2,1,13,4,3,9,4,7,0.0
54,3,0,2,966,1,1,4,1,4,0,53,3,3,4,3,0,10502,0,9659,7,0,17,3,1,1,33,2,1,5,4,1,4.0
54,3,0,3,685,1,3,3,1,4,1,85,3,4,5,4,1,17779,1,23474,3,0,14,3,1,0,36,2,3,10,9,0,9.0
54,3,0,3,971,1,1,3,3,4,0,54,3,4,5,4,2,17328,1,5652,6,0,19,3,4,0,29,3,2,20,7,12,7.0
54,3,0,2,1050,1,11,4,3,2,0,87,3,4,3,4,0,16032,1,24456,3,0,20,4,1,1,26,2,3,14,9,1,12.0
54,3,0,3,584,1,22,5,3,2,0,91,3,4,3,3,1,17426,1,18685,3,0,25,4,3,1,36,6,3,10,8,4,7.0
54,3,0,3,431,1,7,4,3,4,0,68,3,2,6,4,1,6854,2,15696,4,0,15,3,2,1,14,2,2,7,1,1,7.0
54,3,0,3,155,1,9,2,1,1,0,67,3,2,6,3,1,2897,3,22474,3,0,11,3,3,2,9,6,2,4,3,2,3.0
54,3,0,3,157,1,10,3,3,3,0,77,3,2,4,1,2,4440,3,25198,6,1,19,3,4,0,9,3,3,5,2,1,4.0
55,3,0,3,836,1,8,3,3,4,0,33,3,4,3,3,0,14756,0,19730,2,1,14,3,3,3,21,2,3,5,0,0,2.0
55,3,0,3,111,2,1,2,1,1,1,70,3,3,7,4,1,10239,0,18092,3,0,14,3,4,1,24,4,3,1,0,1,0.0
55,3,0,3,692,1,14,4,3,3,1,61,4,5,5,2,2,18722,1,13339,8,0,11,3,4,0,36,3,3,24,15,2,15.0
55,3,0,3,452,1,1,3,3,4,1,81,3,5,3,1,2,19045,1,18938,0,1,14,3,3,0,37,2,3,36,10,4,13.0
